race_id,horse_number,race,horse,jockey,frame_number,style,odds,popularity,finish_rank,time_index,note,position_1,position_2,position_3,position_4,weight,weight_delta,impost,last_3_furlongs,finish_time,race_date,course_id,num_horses,race_number,weather_name,weather_id,track_condition_name,track_condition_id,style_name,time_index_average_0,time_index_average_1,time_index_average_2,time_index_average_3,time_index_average_4,jockey_place_rate_5,jockey_place_rate_6,jockey_place_rate_7,jockey_place_rate_8,jockey_place_rate_9,conditional_place_rate_10
230420I09,1,230420I09,2018101217,5540,1,2,6.2,5,4,57,,3,3,6,7,490,-7,56,38.6,01:41.7,2023/4/20,1103,8,9,晴,1,良,1,先行,62,65,64.333,61.25,61,0.3,0.3,0.267,0.225,0.24,0.375
230420I09,2,230420I09,2019106178,5524,2,3,2.9,1,1,70,,2,2,2,1,436,-5,54,37.8,01:40.4,2023/4/20,1103,8,9,晴,1,良,1,差し,58,60,59.333,63,67.4,0.3,0.45,0.467,0.45,0.5,0.484
230420I09,3,230420I09,2018102562,5590,3,4,54,8,7,54,,8,8,8,8,407,4,56,38.2,0:01:42,2023/4/20,1103,8,9,晴,1,良,1,追込,58,56,55.333,52.5,54.8,0.1,0.1,0.1,0.125,0.14,0.5
230420I09,4,230420I09,2016104841,5583,4,3,36,6,6,56,,6,6,7,6,460,-6,56,38.4,01:41.8,2023/4/20,1103,8,9,晴,1,良,1,差し,66,60,58,55,,0.1,0.2,0.133,0.15,0.16,0.462
230420I09,5,230420I09,2017100327,5001,5,3,4,3,2,68,,7,7,4,3,531,0,54,38,01:40.6,2023/4/20,1103,8,9,晴,1,良,1,差し,67,69.5,65.333,63,64.6,0.3,0.25,0.233,0.2,0.18,0.273
230420I09,6,230420I09,2016103867,a02d8,6,3,3.7,2,3,62,,5,5,5,4,501,-3,56,38.3,01:41.2,2023/4/20,1103,8,9,晴,1,良,1,差し,64,65.5,64.333,64,63.6,0.1,0.15,0.133,0.2,0.18,0.472
230420I09,7,230420I09,2019105577,a025f,7,1,5.9,4,5,57,,1,1,1,1,516,-8,54,39.1,01:41.7,2023/4/20,1103,8,9,晴,1,良,1,逃げ,42,53,55.667,60,62.6,0.1,0.15,0.2,0.175,0.18,0.333
230420I09,8,230420I09,2015105664,a02d7,8,3,39.7,7,8,51,,4,4,3,5,463,-5,56,39.7,01:42.3,2023/4/20,1103,8,9,晴,1,良,1,差し,45,40.5,47.667,50.5,54.4,0.3,0.3,0.233,0.325,0.34,0.25
230422G03,1,230422G03,2017104459,5654,1,3,16,5,6,0,,4,4,4,4,431,7,53,41.5,0:01:36,2023/4/22,602,8,3,晴,1,良,1,差し,15,7.5,7.667,11.75,13.6,0.4,0.45,0.4,0.35,0.32,0.425
230422G03,2,230422G03,2017101866,5587,2,3,11.7,4,2,13,,3,3,3,3,473,4,56,40.7,01:34.9,2023/4/22,602,8,3,晴,1,良,1,差し,8,17,12,13,10.8,0.3,0.25,0.267,0.25,0.24,0.431
230422G03,3,230422G03,2019101205,a0273,3,3,20.9,6,5,5,,7,7,7,7,473,-3,56,40.3,01:35.6,2023/4/22,602,8,3,晴,1,良,1,差し,10,10,10,6.75,10,0.2,0.25,0.2,0.2,0.2,0.369
230422G03,4,230422G03,2019102113,5579,4,3,9.8,3,3,9,,2,2,2,2,442,5,54,41.3,01:35.2,2023/4/22,602,8,3,晴,1,良,1,差し,3,6,5.333,5.5,4.8,0.4,0.25,0.3,0.3,0.3,0.425
230422G03,5,230422G03,2019109134,5657,5,3,26.3,7,7,-2,,6,6,6,6,482,12,51,41.4,01:36.2,2023/4/22,602,8,3,晴,1,良,1,差し,4,6.5,9.667,16.25,16.6,0.1,0.05,,,,0.41
230422G03,6,230422G03,2019102519,5609,6,3,3.5,2,8,-8,,8,8,8,8,432,-3,56,40.6,01:36.7,2023/4/22,602,8,3,晴,1,良,1,差し,4,4.5,8.667,7.75,6.4,0.5,0.55,0.433,0.4,0.42,0.394
230422G03,7,230422G03,2017100298,5656,7,3,37,8,4,6,,5,5,5,5,381,-1,52,40.8,01:35.5,2023/4/22,602,8,3,晴,1,良,1,差し,12,6,6,6.5,9.8,0.1,0.1,0.133,0.125,0.12,0.37
230422G03,8,230422G03,2019106350,5478,8,1,1.6,1,1,18,,1,1,1,1,504,0,56,40.7,01:34.4,2023/4/22,602,8,3,晴,1,良,1,逃げ,0,15.5,22.667,17,16.8,0.4,0.35,0.4,0.375,0.42,0.667
230423C01,1,230423C01,2019101292,a03e2,1,3,3.3,2,2,23,,8,6,5,3,487,6,56,41.2,01:34.4,2023/4/23,502,8,1,晴,1,稍,2,差し,29,30,30.333,28.5,28,0.1,0.15,0.2,0.225,0.26,0.436
230423C01,2,230423C01,2017110098,a0515,2,3,69.4,6,8,-12,,4,4,4,7,538,3,53,44.5,01:37.6,2023/4/23,502,8,1,晴,1,稍,2,差し,-13,-1,0.667,8.5,12.4,0.1,,,,,0.438
230423C01,3,230423C01,2019105756,5564,3,3,12,5,3,22,,5,5,6,5,465,1,54,41.5,01:34.5,2023/4/23,502,8,1,晴,1,稍,2,差し,32,27.5,24.333,19.5,15.6,0.1,0.2,0.2,0.175,0.2,0.377
230423C01,4,230423C01,2017102250,a01ad,4,3,5.5,3,5,13,,3,3,3,4,478,1,54,42.5,01:35.3,2023/4/23,502,8,1,晴,1,稍,2,差し,22,23.5,27,27.25,25.2,0.3,0.3,0.3,0.35,0.36,0.364
230423C01,5,230423C01,2016100663,a01bb,5,4,72.7,7,6,7,,7,8,7,6,445,2,56,42.4,01:35.9,2023/4/23,502,8,1,晴,1,稍,2,追込,7,14.5,13.333,10,11.4,0.1,0.25,0.233,0.225,0.22,0.233
230423C01,6,230423C01,2016100391,5600,6,4,10.9,4,1,29,,1,1,1,1,478,5,56,42.3,01:33.9,2023/4/23,502,8,1,晴,1,稍,2,追込,11,19.5,17.667,18.75,20.8,0.2,0.25,0.3,0.325,0.34,0.15
230423C01,7,230423C01,2016101323,a022d,7,4,171.3,8,7,-2,,6,7,8,8,460,3,54,43.2,01:36.7,2023/4/23,502,8,1,晴,1,稍,2,追込,-7,-5.5,1,1.25,5.4,0.1,0.05,0.1,0.1,0.08,0.306
230423C01,8,230423C01,2014102848,a0270,8,3,1.7,1,4,22,,2,2,2,2,514,3,56,42.8,01:34.5,2023/4/23,502,8,1,晴,1,稍,2,差し,27,29,27,26.75,27.6,0.2,0.15,0.167,0.225,0.28,0.434
230423C02,1,230423C02,2013106414,a0515,1,4,163.2,8,7,3,,6,6,8,7,443,1,51,43.3,01:36.2,2023/4/23,502,8,2,晴,1,稍,2,追込,16,20,22,20.25,18.8,0.1,,,,,0.193
230423C02,2,230423C02,2014100729,5610,2,3,4.8,3,1,44,,5,4,2,2,512,0,55,40.7,01:32.5,2023/4/23,502,8,2,晴,1,稍,2,差し,28,29.5,29,30.75,29.2,0.3,0.4,0.467,0.4,0.44,0.438
230423C02,3,230423C02,2017109047,5481,3,3,27.9,6,3,26,,7,7,7,5,526,7,56,41.5,01:34.2,2023/4/23,502,8,2,晴,1,稍,2,差し,17,20,20.667,22.5,18,0.4,0.3,0.233,0.25,0.26,0.377
230423C02,4,230423C02,2019101389,5617,4,4,11.4,5,5,26,,8,8,6,4,482,-4,53,41.4,01:34.2,2023/4/23,502,8,2,晴,1,稍,2,追込,47,45.5,47.667,47.5,47.6,0.2,0.1,0.067,0.1,0.1,0.203
230423C02,5,230423C02,2018102663,a02f8,5,3,43.6,7,8,-64,,3,2,4,8,467,-8,54,50.4,01:42.2,2023/4/23,502,8,2,晴,1,稍,2,差し,-22,-11,9,17.25,20.8,0.5,0.4,0.367,0.425,0.38,0.381
230423C02,6,230423C02,2019101857,a03e2,6,3,9.9,4,4,26,,4,3,3,3,492,5,56,42.5,01:34.2,2023/4/23,502,8,2,晴,1,稍,2,差し,17,27,31.667,30.75,27.8,0.2,0.2,0.2,0.25,0.28,0.377
230423C02,7,230423C02,2016110072,5536,7,2,2,1,2,43,,1,1,1,1,467,-3,56,41.2,01:32.6,2023/4/23,502,8,2,晴,1,稍,2,先行,29,28.5,25.667,27.75,30.6,0.4,0.5,0.467,0.45,0.42,0.514
230423C02,8,230423C02,2019105848,5600,8,3,3.3,2,6,12,,2,5,5,6,485,-2,56,43.3,01:35.4,2023/4/23,502,8,2,晴,1,稍,2,差し,27,28,34.333,36,38.6,0.3,0.3,0.333,0.35,0.36,0.434
230423C07,1,230423C07,2016103414,5572,1,3,3,2,2,33,,3,3,4,2,509,6,56,40.9,01:33.5,2023/4/23,502,8,7,晴,1,稍,2,差し,41,37,39,40.25,39.4,0.3,0.25,0.233,0.225,0.26,0.436
230423C07,2,230423C07,2013102313,a0270,2,4,7.1,4,5,23,,7,6,6,6,477,1,56,41.3,01:34.4,2023/4/23,502,8,7,晴,1,稍,2,追込,35,36.5,37.333,35,33.2,0.3,0.2,0.233,0.25,0.26,0.224
230423C07,3,230423C07,2017105227,a01ad,3,3,5.1,3,3,29,,2,2,2,3,473,-2,56,41.4,01:33.9,2023/4/23,502,8,7,晴,1,稍,2,差し,39,38,40,40,37.8,0.2,0.25,0.3,0.3,0.32,0.377
230423C07,4,230423C07,2016102528,5496,4,3,8.6,5,4,29,,5,4,3,4,481,9,56,41.2,01:33.9,2023/4/23,502,8,7,晴,1,稍,2,差し,36,24.5,22.667,27.25,29.2,0.5,0.4,0.433,0.375,0.36,0.364
230423C07,5,230423C07,2016101312,5564,5,3,25.6,6,7,21,,4,5,5,5,478,-3,54,41.9,01:34.6,2023/4/23,502,8,7,晴,1,稍,2,差し,27,27,27.667,30.5,33.4,0.2,0.25,0.233,0.2,0.22,0.381
230423C07,6,230423C07,2018102600,5640,6,2,2.5,1,1,38,,1,1,1,1,462,1,56,40.7,01:33.1,2023/4/23,502,8,7,晴,1,稍,2,先行,40,35,37,,,0.7,0.65,0.633,0.625,0.6,0.562
230423C07,7,230423C07,2014103035,a01ef,7,4,85.2,8,8,21,,8,7,8,8,508,-2,56,41.1,01:34.6,2023/4/23,502,8,7,晴,1,稍,2,追込,21,24.5,27,24.75,24.6,0.3,0.2,0.2,0.15,0.12,0.306
230423C07,8,230423C07,2015102930,a00ab,8,4,38.5,7,6,22,,6,8,7,7,507,9,56,41,01:34.5,2023/4/23,502,8,7,晴,1,稍,2,追込,32,25,25.667,26.75,27.8,0.1,0.15,0.167,0.125,0.16,0.193
230423C09,1,230423C09,2015105450,5600,1,2,1.4,1,1,37,,1,1,2,2,484,2,56,42.6,01:47.8,2023/4/23,503,8,9,晴,1,稍,2,先行,48,49,43,,,0.4,0.2,0.367,0.35,0.32,0.5
230423C09,2,230423C09,2016105662,5610,2,3,38.6,8,2,37,,5,5,5,6,524,-1,55,41.6,01:47.9,2023/4/23,503,8,9,晴,1,稍,2,差し,40,39,36.667,28,27.4,0.5,0.55,0.467,0.475,0.48,0.471
230423C09,3,230423C09,2019103109,a03e2,3,2,5.9,2,5,32,,3,4,4,3,510,-5,56,42.5,01:48.4,2023/4/23,503,8,9,晴,1,稍,2,先行,32,28,29,28.75,29.4,0.1,0.2,0.167,0.2,0.24,0.429
230423C09,4,230423C09,2019102547,5536,4,3,7.2,3,4,34,,2,2,1,1,529,-3,54,42.9,01:48.2,2023/4/23,503,8,9,晴,1,稍,2,差し,33,38,24,31,29.6,0.5,0.55,0.5,0.475,0.44,0.363
230423C09,5,230423C09,2018101141,a01bb,5,3,13.3,4,3,37,,6,6,6,4,484,-3,56,41.5,01:47.9,2023/4/23,503,8,9,晴,1,稍,2,差し,36,33.5,27.333,,,0.1,0.2,0.2,0.225,0.22,0.447
230423C09,6,230423C09,2018103280,a0270,6,3,14.6,5,6,23,,4,3,3,5,513,7,56,43.3,01:49.3,2023/4/23,503,8,9,晴,1,稍,2,差し,37,40,35,34,39.8,0.3,0.25,0.233,0.275,0.26,0.37
230423C09,7,230423C09,2017106511,5074,7,3,31.3,6,7,21,,8,8,8,8,457,-4,54,42.8,01:49.5,2023/4/23,503,8,9,晴,1,稍,2,差し,37,35,39.667,37.75,37.6,0.6,0.65,0.567,0.55,0.56,0.356
230423C09,8,230423C09,2019101339,5481,8,2,34.8,7,8,13,,7,7,7,7,454,-1,54,43.9,01:50.3,2023/4/23,503,8,9,晴,1,稍,2,先行,41,39.5,33.333,30.75,33,0.5,0.35,0.333,0.3,0.28,0.259
230423Z09,1,230423Z09,2016105330,5556,1,4,55.4,6,4,33,,3,3,4,3,470,-5,54,40.7,01:39.5,2023/4/23,402,8,9,曇,2,良,1,追込,37,40,31.667,23.25,19.4,0.5,0.45,0.367,0.375,0.38,0.261
230423Z09,2,230423Z09,2014101185,a01e5,2,3,1.4,1,7,30,,3,4,5,6,454,-4,56,40.9,01:39.8,2023/4/23,402,8,9,曇,2,良,1,差し,55,53,49.667,47.75,51.6,0.4,0.4,0.5,0.5,0.5,0.424
230423Z09,3,230423Z09,2018105797,a02fb,3,3,106.4,8,6,30,,5,4,3,4,425,-5,54,41.1,01:39.8,2023/4/23,402,8,9,曇,2,良,1,差し,24,25,31.667,35,34.8,0.2,0.2,0.267,0.25,0.26,0.42
230423Z09,4,230423Z09,2019100517,a0205,4,3,5.4,3,1,43,,1,1,1,1,415,-7,54,40.1,01:38.6,2023/4/23,402,8,9,曇,2,良,1,差し,42,47.5,50.333,52,52.4,0.3,0.2,0.167,0.275,0.24,0.459
230423Z09,5,230423Z09,2017100921,5603,5,3,15.3,4,8,27,,7,6,8,8,528,-3,55,40.8,01:40.1,2023/4/23,402,8,9,曇,2,良,1,差し,48,40.5,37.667,33.75,30.2,0.2,0.25,0.2,0.2,0.18,0.363
230423Z09,6,230423Z09,2018102180,5299,6,3,4.2,2,2,39,,8,8,7,6,491,4,56,39.7,0:01:39,2023/4/23,402,8,9,曇,2,良,1,差し,47,44,40.333,44.25,44,0.5,0.5,0.6,0.6,0.58,0.33
230423Z09,7,230423Z09,2019106360,a02e3,7,1,16.9,5,5,31,,2,2,1,2,519,-2,56,41.1,01:39.7,2023/4/23,402,8,9,曇,2,良,1,逃げ,23,23.5,30,31,35.2,0.3,0.25,0.3,0.325,0.34,0.571
230423Z09,8,230423Z09,2018104329,a0199,8,3,94.6,7,3,33,,6,7,5,5,503,-2,54,40.5,01:39.5,2023/4/23,402,8,9,曇,2,良,1,差し,39,33,30,28.75,31,0.1,0.1,0.067,0.125,0.14,0.42
230423Z11,1,230423Z11,2017101303,5301,1,2,1.2,1,1,88,,1,1,1,1,497,-3,56,37.6,01:34.3,2023/4/23,402,8,11,曇,2,良,1,先行,86,83,81,76,,0.5,0.4,0.4,0.375,0.42,0.481
230423Z11,2,230423Z11,2014104240,5503,2,2,10.9,4,2,78,,4,4,2,3,487,1,56,38.3,01:35.2,2023/4/23,402,8,11,曇,2,良,1,先行,61,,,,,0.5,0.45,0.467,0.5,0.48,0.459
230423Z11,3,230423Z11,2016103983,a0194,3,4,315.8,8,5,66,,7,5,6,4,465,-1,56,38.9,01:36.4,2023/4/23,402,8,11,曇,2,良,1,追込,60,48.5,44.333,47.75,48.4,0.2,0.25,0.267,0.275,0.26,0.24
230423Z11,4,230423Z11,2017102380,5604,4,3,40.7,5,6,62,,2,3,5,6,476,1,54,39.3,01:36.8,2023/4/23,402,8,11,曇,2,良,1,差し,77,72.5,67,67.25,68,0.3,0.2,0.267,0.25,0.24,0.459
230423Z11,5,230423Z11,2019106548,5333,5,3,157.2,6,8,47,,5,5,7,7,471,8,54,40.3,01:38.2,2023/4/23,402,8,11,曇,2,良,1,差し,48,38,39,47,50.6,0.2,0.25,0.333,0.325,0.3,0.363
230423Z11,6,230423Z11,2018102589,5603,6,4,273.1,7,7,57,,5,8,8,8,453,-7,56,38.9,01:37.2,2023/4/23,402,8,11,曇,2,良,1,追込,14,-7,2.667,5,12,0.1,0.25,0.2,0.2,0.18,0.174
230423Z11,7,230423Z11,2017106442,5299,7,3,4.1,2,4,69,,7,5,4,5,449,-2,56,38.7,01:36.1,2023/4/23,402,8,11,曇,2,良,1,差し,74,77.5,76.667,76.75,77.2,0.5,0.5,0.6,0.6,0.58,0.414
230423Z11,8,230423Z11,2018100424,a01e5,8,4,10.3,3,3,78,,2,2,2,2,520,5,56,38.2,01:35.2,2023/4/23,402,8,11,曇,2,良,1,追込,75,77.5,76,71,70.2,0.4,0.4,0.467,0.525,0.5,0.261
230424S03,1,230424S03,2019105961,a050e,1,3,99.7,7,8,-25,,2,3,6,8,439,2,51,43.6,01:37.4,2023/4/24,702,8,3,曇,2,良,1,差し,-8,3.5,9,9.75,9.4,0.2,0.2,0.167,0.175,,0.444
230424S03,2,230424S03,2019102425,5463,2,4,135.2,8,7,1,,7,7,8,7,461,3,56,40.7,01:35.1,2023/4/24,702,8,3,曇,2,良,1,追込,-6,-1,2.667,4,5.8,0.4,0.5,0.5,0.425,0.4,0.15
230424S03,3,230424S03,2018103217,5542,3,3,6.8,3,3,18,,2,2,2,3,470,-2,54,40.1,01:33.6,2023/4/24,702,8,3,曇,2,良,1,差し,25,28,22.333,15.25,16,0.1,0.4,0.4,0.4,0.36,0.406
230424S03,4,230424S03,2017101900,5591,4,4,41.6,6,5,14,,5,5,5,5,425,0,54,40,01:33.9,2023/4/24,702,8,3,曇,2,良,1,追込,11,18.5,20,17.75,15.8,0,0.05,0.133,0.175,0.18,0.167
230424S03,5,230424S03,2018103298,5294,5,2,3.5,2,6,5,,1,1,1,1,470,-1,54,41.3,01:34.7,2023/4/24,702,8,3,曇,2,良,1,先行,30,28,26,24.75,24,0.2,0.35,0.367,0.3,0.32,0.381
230424S03,6,230424S03,2015101429,5119,6,3,8.1,4,4,17,,6,6,4,4,449,7,54,39.8,01:33.7,2023/4/24,702,8,3,曇,2,良,1,差し,32,27.5,26,26.5,24.2,0.1,0.1,0.167,0.175,0.16,0.317
230424S03,7,230424S03,2019103690,5300,7,3,15.3,5,1,22,,8,8,7,6,419,-3,54,38.9,01:33.2,2023/4/24,702,8,3,曇,2,良,1,差し,28,26.5,25.667,22.75,22.6,0.3,0.45,0.333,0.275,0.3,0.268
230424S03,8,230424S03,2016102526,5445,8,3,1.6,1,2,22,,2,3,3,2,426,2,56,39.6,01:33.2,2023/4/24,702,8,3,曇,2,良,1,差し,32,34,31,26.75,28.8,0.7,0.7,0.667,0.625,0.6,0.446
230425S02,1,230425S02,2020102558,5183,1,4,19.2,5,4,25,,1,1,1,2,496,-6,56,40.4,0:01:25,2023/4/25,701,8,2,晴,1,良,1,追込,-9,,,,,0.1,0.05,0.1,0.15,0.16,0.25
230425S02,2,230425S02,2020100893,5300,2,4,2.9,2,2,32,,2,2,2,1,438,12,56,39.5,01:24.4,2023/4/25,701,8,2,晴,1,良,1,追込,,,,,,0.4,0.35,0.4,0.325,0.3,0.48
230425S02,3,230425S02,2020106740,5463,3,3,1.9,1,3,30,,6,6,4,4,442,20,56,39.2,01:24.6,2023/4/25,701,8,2,晴,1,良,1,差し,,,,,,0.5,0.45,0.5,0.475,0.44,0.559
230425S02,4,230425S02,2020103912,a050e,4,3,66.5,6,8,-20,,8,8,8,8,440,5,53,40.7,01:28.7,2023/4/25,701,8,2,晴,1,良,1,差し,-72,,,,,0.2,0.2,0.2,0.15,,0.362
230425S02,5,230425S02,2020103106,5552,5,4,9.5,4,5,10,,5,5,5,5,441,5,54,40.7,01:26.2,2023/4/25,701,8,2,晴,1,良,1,追込,,,,,,0.2,0.35,0.333,0.425,0.44,0.13
230425S02,6,230425S02,2020105911,5462,6,4,108.9,7,6,-13,,4,3,6,6,450,5,56,42.3,01:28.1,2023/4/25,701,8,2,晴,1,良,1,追込,-37,,,,,0.2,0.1,0.2,0.175,0.22,0.333
230425S02,7,230425S02,2020103064,5490,7,3,4.6,3,1,36,,3,3,3,3,406,-9,54,38.9,01:24.1,2023/4/25,701,8,2,晴,1,良,1,差し,-3,,,,,0.1,0.25,0.3,0.325,0.34,0.244
230425S02,8,230425S02,2020109078,5560,8,4,164.9,8,7,-17,,7,7,7,7,414,4,54,42,01:28.4,2023/4/25,701,8,2,晴,1,良,1,追込,-31,-21,-26.333,-32.25,-37.8,0.3,0.25,0.233,0.2,0.24,0.296
230425Z03,1,230425Z03,2019105435,5556,1,4,13.2,6,7,14,,8,8,6,7,510,6,56,40.2,0:01:34,2023/4/25,401,8,3,曇,2,良,1,追込,11,2,10.333,16.75,18.2,0.5,0.45,0.367,0.4,0.36,0.287
230425Z03,2,230425Z03,2019102225,5655,2,3,1.8,1,1,30,,1,1,1,1,440,-2,51,40,01:32.6,2023/4/25,401,8,3,曇,2,良,1,差し,24,26.5,17.333,9,11.6,0.2,0.2,0.167,,,0.404
230425Z03,3,230425Z03,2019105791,a02dc,3,3,40,8,4,17,,3,3,3,3,418,-1,54,40.6,01:33.7,2023/4/25,401,8,3,曇,2,良,1,差し,7,6,1.667,3.5,10.2,0.3,0.45,0.433,0.4,0.42,0.369
230425Z03,4,230425Z03,2019104212,a02fb,4,4,8.3,4,2,23,,7,7,7,4,500,-4,56,39.1,01:33.2,2023/4/25,401,8,3,曇,2,良,1,追込,13,14,17,18.75,20.8,0.2,0.2,0.233,0.225,0.24,0.289
230425Z03,5,230425Z03,2019102835,a0199,5,3,10.3,5,5,16,,4,4,5,5,422,2,56,40.2,01:33.8,2023/4/25,401,8,3,曇,2,良,1,差し,18,19.5,22,21.25,22.4,0.2,0.1,0.1,0.15,0.16,0.387
230425Z03,6,230425Z03,2019102597,a01e5,6,3,5.6,2,3,21,,5,4,2,2,446,-6,54,40.7,01:33.4,2023/4/25,401,8,3,曇,2,良,1,差し,19,14,11.667,11.25,9.4,0.5,0.4,0.467,0.55,0.5,0.415
230425Z03,7,230425Z03,2017110158,a0034,7,3,26.8,7,8,1,,6,6,8,8,538,3,56,40.8,01:35.1,2023/4/25,401,8,3,曇,2,良,1,差し,0,10,9,2.5,1.2,0.2,0.3,0.267,0.275,0.24,0.367
230425Z03,8,230425Z03,2019102497,a02e3,8,4,5.7,3,6,15,,2,2,3,5,421,0,54,40.9,01:33.9,2023/4/25,401,8,3,曇,2,良,1,追込,19,15.5,9.667,9.75,1,0.3,0.25,0.233,0.325,0.32,0.265
230425Z09,1,230425Z09,2017110032,a0034,1,3,55.9,8,7,24,,4,4,4,6,514,-2,56,41.7,01:40.2,2023/4/25,402,8,9,曇,2,良,1,差し,17,23.5,27.667,29.5,34.6,0.3,0.35,0.3,0.3,0.26,0.364
230425Z09,2,230425Z09,2019106751,5503,2,3,7.7,3,3,36,,5,5,6,4,508,16,56,40.3,01:39.1,2023/4/25,402,8,9,曇,2,良,1,差し,6,17.5,22,30.5,,0.5,0.45,0.433,0.475,0.48,0.424
230425Z09,3,230425Z09,2018103099,a01fa,3,3,9.4,4,4,36,,5,5,3,3,493,-4,56,40.7,01:39.1,2023/4/25,402,8,9,曇,2,良,1,差し,6,23,15.333,20.5,23.6,0.3,0.4,0.267,0.3,0.26,0.42
230425Z09,4,230425Z09,2018102885,5556,4,3,13.3,5,5,32,,8,8,6,4,487,0,54,40.4,01:39.4,2023/4/25,402,8,9,曇,2,良,1,差し,43,34,30.333,29.75,33.6,0.3,0.35,0.367,0.375,0.36,0.459
230425Z09,5,230425Z09,2018106751,a00d0,5,4,55.7,7,8,17,,3,3,4,8,445,-3,54,42.4,01:40.9,2023/4/25,402,8,9,曇,2,良,1,追込,-3,13.5,20.333,24.5,22.8,0.3,0.3,0.333,0.375,0.42,0.2
230425Z09,6,230425Z09,2018104410,a02dc,6,2,5.4,2,2,49,,1,1,1,2,520,1,56,40.2,01:37.8,2023/4/25,402,8,9,曇,2,良,1,先行,40,35.5,34.333,39.5,42.4,0.5,0.5,0.5,0.45,0.44,0.618
230425Z09,7,230425Z09,2016103741,5301,7,1,1.5,1,1,51,,2,2,2,1,515,-3,56,39.8,01:37.6,2023/4/25,402,8,9,曇,2,良,1,逃げ,34,43,50.333,51.75,52.2,0.5,0.45,0.4,0.4,0.44,0.571
230425Z09,8,230425Z09,2017102054,5603,8,4,13.4,6,6,31,,7,7,6,7,427,-6,53,40.7,01:39.5,2023/4/25,402,8,9,曇,2,良,1,追込,32,37,38,39.75,39.8,0.3,0.25,0.267,0.25,0.22,0.261
230426D03,1,230426D03,2020100970,5646,1,3,36.3,5,5,9,,5,5,6,5,456,-2,55,40.7,01:34.2,2023/4/26,202,8,3,雨,4,不,4,差し,14,15.5,10.333,4,0.2,0.5,0.55,0.433,0.425,0.38,0.442
230426D03,2,230426D03,2020104716,a0395,2,4,156.1,6,6,-3,,7,7,7,7,443,0,55,40.7,01:35.2,2023/4/26,202,8,3,雨,4,不,4,追込,-8,-2.5,-1,-2.5,-1.4,0.3,0.15,0.2,0.25,0.26,0.134
230426D03,3,230426D03,2020102287,5544,3,3,10.4,4,4,17,,6,6,4,4,426,-4,54,40.1,01:33.4,2023/4/26,202,8,3,雨,4,不,4,差し,28,14,19,14.75,4.8,0.5,0.55,0.5,0.475,0.4,0.372
230426D03,4,230426D03,2020104810,5217,4,3,2,1,3,25,,4,2,3,2,482,-1,54,39.9,01:32.7,2023/4/26,202,8,3,雨,4,不,4,差し,30,26,20.333,,,0.4,0.4,0.5,0.55,0.52,0.435
230426D03,5,230426D03,2020102351,a0514,5,4,167.7,7,7,-9,,3,4,5,6,418,-10,52,42.6,01:35.8,2023/4/26,202,8,3,雨,4,不,4,追込,-9,-18.5,-25.667,-27.25,,0.4,0.35,,,,0.272
230426D03,6,230426D03,2020106619,5364,6,3,4.6,3,1,40,,1,1,1,1,445,0,55,38.9,01:31.4,2023/4/26,202,8,3,雨,4,不,4,差し,27,27,24.333,25.75,23,0.3,0.4,0.367,0.35,0.34,0.418
230426D03,7,230426D03,2020100928,5530,7,3,2.4,2,2,29,,2,3,2,2,453,-4,55,39.4,01:32.4,2023/4/26,202,8,3,雨,4,不,4,差し,22,28,25,,,0.6,0.4,0.333,0.325,0.34,0.431
230426D03,8,230426D03,2020101097,5628,8,4,202.4,8,8,-19,,8,8,8,8,443,-2,54,41.8,01:36.7,2023/4/26,202,8,3,雨,4,不,4,追込,-49,-54.5,-39.667,-30.25,-28.4,0.2,0.35,0.267,0.25,0.24,0.19
230426D07,1,230426D07,2020101135,5474,1,3,23.5,6,7,13,,7,7,7,7,426,5,54,40.1,01:33.8,2023/4/26,202,8,7,曇,2,不,4,差し,7,11.5,8.333,14,11.4,0.3,0.35,0.4,0.35,0.32,0.442
230426D07,2,230426D07,2020103759,5580,2,3,85.7,7,6,25,,6,6,6,6,495,1,55,39.3,01:32.7,2023/4/26,202,8,7,曇,2,不,4,差し,3,-1,6.333,3.25,4.6,0.2,0.25,0.267,0.3,0.28,0.424
230426D07,3,230426D07,2020107169,a024c,3,3,2.2,1,1,49,,4,4,3,2,464,-1,55,38,01:30.6,2023/4/26,202,8,7,曇,2,不,4,差し,37,40,37,35.5,36.8,0.4,0.45,0.367,0.35,0.36,0.372
230426D07,4,230426D07,2020101450,5405,4,4,20.5,5,3,30,,5,5,5,3,474,5,55,39.4,01:32.3,2023/4/26,202,8,7,曇,2,不,4,追込,23,21.5,24,26,28.4,0.2,0.1,0.133,0.125,0.14,0.225
230426D07,5,230426D07,2020102387,5390,5,2,2.5,2,2,34,,1,1,1,1,449,-2,54,39.5,01:31.9,2023/4/26,202,8,7,曇,2,不,4,先行,32,16.5,14,15.5,14.4,0.8,0.65,0.633,0.575,0.58,0.356
230426D07,6,230426D07,2020106604,5567,6,3,20.5,4,4,26,,2,2,2,4,485,-6,54,40.1,01:32.6,2023/4/26,202,8,7,曇,2,不,4,差し,22,18.5,20.333,,,0.4,0.2,0.267,0.25,0.22,0.418
230426D07,7,230426D07,2020100667,5581,7,3,3.9,3,5,25,,3,3,4,5,466,3,54,40.1,01:32.7,2023/4/26,202,8,7,曇,2,不,4,差し,17,13.5,16,,,0.3,0.3,0.233,0.225,0.28,0.431
