レースID,頭数,競馬場,グラウンド,距離,馬番,単勝人気,展開予想,直近タイム指数平均1,差_直近タイム指数平均1_レース平均値,騎手複勝率,条件複勝率1,条件複勝率2,条件複勝率4,条件優勝率1,着番,着番カテゴリ,タイム指数,差_タイム指数_直近ベストタイム指数平均1
230721M06,8,笠松,ダ,1400,6,8,追込,22,-10.375,0.270053476,0.349865229,0.226287263,1.02E-01,9.48E-02,7,カテゴリ3,27,5
230721M06,8,笠松,ダ,1400,7,5,追込,32.66667,0.29167,0.374454829,0.344083527,0.226287263,1.02E-01,9.24E-02,8,カテゴリ3,7,-25.66667
230721M06,8,笠松,ダ,1400,8,4,先行,31.33333,-1.04167,0.247735749,0.35521405,0.483471074,2.85E-01,1.96E-01,1,カテゴリ1,52,20.66667
230721M07,8,笠松,ダ,1600,1,8,差し,28,-7.25000125,0.374454829,0.306317044,0.380526919,1.25E-01,1.17E-01,8,カテゴリ3,7,-21
230721M07,8,笠松,ダ,1600,2,4,差し,45.66667,10.41666875,2.82E-01,3.15E-01,0.380526919,1.25E-01,1.18E-01,1,カテゴリ1,39,-6.66667
230721M07,8,笠松,ダ,1600,3,2,差し,45,9.74999875,0.3744548,3.40E-01,0.380526919,1.25E-01,1.13E-01,6,カテゴリ3,25,-20
230721M07,8,笠松,ダ,1600,4,5,差し,36.33333,1.08332875,0.180232558,3.72E-01,0.380526919,1.25E-01,1.17E-01,3,カテゴリ2,38,1.66667
230721M07,8,笠松,ダ,1600,5,3,差し,40.66667,5.41666875,0.391869919,3.30E-01,0.380526919,1.25E-01,1.29E-01,5,カテゴリ3,37,-3.66667
230721M07,8,笠松,ダ,1600,6,1,差し,21.66667,-13.58333125,0.475334018,0.373944511,0.380526919,1.25E-01,1.23E-01,2,カテゴリ2,39,17.33333
230721M07,8,笠松,ダ,1600,7,7,差し,34.66667,-0.58333125,0.247735749,0.357699805,0.380526919,1.25E-01,1.17E-01,4,カテゴリ3,37,2.33333
230721M07,8,笠松,ダ,1600,8,6,差し,30,-5.25000125,0.381711409,0.36130742,0.380526919,1.25E-01,1.41E-01,7,カテゴリ3,14,-16
230722C09,8,高知,ダ,1300,1,8,差し,-7.666667,-19.54166563,0.152086907,0.276679842,0.31531176,8.93E-02,1.17E-01,3,カテゴリ2,21,28.666667
230722C09,8,高知,ダ,1300,2,6,追込,1.333333,-10.54166563,8.83E-02,0.295125165,0.177684618,8.93E-02,8.21E-02,4,カテゴリ3,18,16.666667
230722C09,8,高知,ダ,1300,3,2,差し,28.33333,16.45833138,0.278289117,3.05E-01,0.31531176,8.93E-02,1.13E-01,1,カテゴリ1,47,18.66667
230722C09,8,高知,ダ,1300,4,3,追込,24.33333,12.45833138,0.284084427,0.285902503,0.177684618,8.93E-02,1.01E-01,2,カテゴリ2,24,-0.33333
230722C09,8,高知,ダ,1300,5,5,差し,12.33333,0.458331375,0.302769819,0.295053004,0.31531176,8.93E-02,1.29E-01,7,カテゴリ3,14,1.66667
230722C09,8,高知,ダ,1300,6,7,差し,-3.666667,-15.54166563,0.2782891,0.271634615,0.31531176,8.93E-02,1.23E-01,8,カテゴリ3,4,7.666667
230722C09,8,高知,ダ,1300,7,1,逃げ,34,22.12500138,0.549426934,0.29225169,0.453164557,3.75E-01,2.34E-01,5,カテゴリ3,17,-17
230722C09,8,高知,ダ,1300,8,4,差し,6,-5.874998625,0.145746165,0.308597502,0.31531176,8.93E-02,1.41E-01,6,カテゴリ3,16,10
230723R02,8,盛岡,ダ,1200,1,5,差し,2.666667,-0.958333,0.224657534,0.319746377,0.30120319,1.03E-01,1.17E-01,1,カテゴリ1,32,29.333333
230723R02,8,盛岡,ダ,1200,2,8,差し,-22.66667,-26.29167,0.350696992,3.39E-01,3.01E-01,1.03E-01,1.18E-01,8,カテゴリ3,-16,6.66667
230723R02,8,盛岡,ダ,1200,3,2,差し,8.333333,4.708333,0.408655552,0.317117117,3.01E-01,1.03E-01,1.13E-01,6,カテゴリ3,1,-7.333333
230723R02,8,盛岡,ダ,1200,4,7,差し,5.333333,1.708333,0.282697947,0.309694794,0.30120319,1.03E-01,1.17E-01,7,カテゴリ3,-5,-10.333333
230723R02,8,盛岡,ダ,1200,5,3,逃げ,5.666667,2.041667,0.284565916,0.3208,4.38E-01,2.81E-01,2.04E-01,3,カテゴリ2,6,0.333333
230723R02,8,盛岡,ダ,1200,6,4,差し,8.333333,4.708333,0.197430407,0.325452017,3.01E-01,1.03E-01,1.23E-01,5,カテゴリ3,1,-7.333333
230723R02,8,盛岡,ダ,1200,7,6,差し,7.666667,4.041667,0.272515979,0.291386683,0.30120319,1.03E-01,1.17E-01,4,カテゴリ3,2,-5.666667
230723R02,8,盛岡,ダ,1200,8,1,追込,13.66667,10.04167,0.223988939,2.94E-01,0.317749604,1.03E-01,9.63E-02,2,カテゴリ2,29,15.33333
230723C06,8,高知,ダ,1400,1,1,差し,41.66667,17.37500213,0.302769819,0.319720768,0.318990065,9.81E-02,1.17E-01,2,カテゴリ2,30,-11.66667
230723C06,8,高知,ダ,1400,2,5,追込,30.66667,6.375002125,0.261243386,0.289703316,0.177346278,9.81E-02,8.21E-02,3,カテゴリ2,27,-3.66667
230723C06,8,高知,ダ,1400,3,3,差し,25.33333,1.041662125,0.326295585,3.02E-01,3.19E-01,9.81E-02,1.13E-01,4,カテゴリ3,25,-0.33333
230723C06,8,高知,ダ,1400,4,6,追込,8.333333,-15.95833488,0.213182286,0.283420593,0.177346278,9.81E-02,1.01E-01,8,カテゴリ3,-36,-44.333333
230723C06,8,高知,ダ,1400,5,2,先行,38.33333,14.04166213,0.182807399,0.276788161,0.409583108,3.13E-01,1.78E-01,1,カテゴリ1,34,-4.33333
230723C06,8,高知,ダ,1400,6,8,追込,15.66667,-8.624997875,0.129317269,0.273030231,1.77E-01,9.81E-02,9.48E-02,6,カテゴリ3,11,-4.66667
230723C06,8,高知,ダ,1400,7,7,差し,11.66667,-12.62499788,0.2612434,0.279031256,0.318990065,9.81E-02,1.17E-01,7,カテゴリ3,6,-5.66667
230723C06,8,高知,ダ,1400,8,4,差し,22.66667,-1.624997875,0.403915507,0.309252939,0.318990065,9.81E-02,1.41E-01,5,カテゴリ3,22,-0.66667
230724R04,8,盛岡,ダ,1200,1,8,追込,25.33333,-2.208335,0.223988939,0.319746377,0.317749604,1.25E-01,8.05E-02,8,カテゴリ3,17,-8.33333
230724R04,8,盛岡,ダ,1200,2,5,差し,18.33333,-9.208335,0.224657534,3.39E-01,3.01E-01,1.25E-01,1.18E-01,5,カテゴリ3,28,9.66667
230724R04,8,盛岡,ダ,1200,3,4,差し,33.66667,6.125005,2.41E-01,0.317117117,0.30120319,1.25E-01,1.13E-01,7,カテゴリ3,19,-14.66667
230724R04,8,盛岡,ダ,1200,4,7,差し,29.66667,2.125005,0.197430407,3.10E-01,0.30120319,1.25E-01,1.17E-01,6,カテゴリ3,25,-4.66667
230724R04,8,盛岡,ダ,1200,5,1,差し,27.33333,-0.208335,0.350696992,0.3208,0.30120319,1.25E-01,1.29E-01,1,カテゴリ1,41,13.66667
230724R04,8,盛岡,ダ,1200,6,3,差し,30.33333,2.791665,0.476944738,0.325452017,3.01E-01,1.25E-01,1.23E-01,2,カテゴリ2,36,5.66667
230724R04,8,盛岡,ダ,1200,7,6,差し,17.33333,-10.208335,0.29,0.291386683,0.30120319,1.25E-01,1.17E-01,4,カテゴリ3,28,10.66667
230724R04,8,盛岡,ダ,1200,8,2,差し,38.33333,10.791665,0.214241099,2.94E-01,3.01E-01,1.25E-01,1.41E-01,3,カテゴリ2,30,-8.33333
230724R05,8,盛岡,ダ,1200,1,4,差し,36.33333,10.83333088,0.391720835,3.20E-01,3.01E-01,1.03E-01,1.17E-01,4,カテゴリ3,34,-2.33333
230724R05,8,盛岡,ダ,1200,2,7,差し,27.33333,1.833330875,0.287432351,3.39E-01,3.01E-01,1.03E-01,1.18E-01,6,カテゴリ3,26,-1.33333
230724R05,8,盛岡,ダ,1200,3,6,差し,27.66667,2.166670875,0.408655552,0.317117117,0.30120319,1.03E-01,1.13E-01,7,カテゴリ3,26,-1.66667
230724R05,8,盛岡,ダ,1200,4,1,差し,41,15.50000088,0.240947992,0.309694794,3.01E-01,1.03E-01,1.17E-01,8,カテゴリ3,14,-27
230724R05,8,盛岡,ダ,1200,5,5,差し,11.66667,-13.83332913,0.444166964,3.21E-01,0.30120319,1.03E-01,0.129018054,1,カテゴリ1,40,28.33333
230724R05,8,盛岡,ダ,1200,6,2,逃げ,34.33333,8.833330875,0.224657534,3.25E-01,0.4375,2.81E-01,2.04E-01,2,カテゴリ2,39,4.66667
