race_id,horse_number,race,horse,jockey,frame_number,style,odds,popularity,finish_rank,time_index,note,position_1,position_2,position_3,position_4,weight,weight_delta,impost,last_3_furlongs,finish_time,race_date,course_id,num_horses,race_number,weather_name,weather_id,track_condition_name,track_condition_id,style_name,time_index_average_0,time_index_average_1,time_index_average_2,time_index_average_3,time_index_average_4,jockey_place_rate_5,jockey_place_rate_6,jockey_place_rate_7,jockey_place_rate_8,jockey_place_rate_9,conditional_place_rate_10
231027M12,2,231027M12,2019105708,5634,2,3,10.1,5,3,58,,5,6,5,,511,5,56,38.4,01:29.7,2023/10/27,301,8,12,âJ,4,ó«,1,ç∑Çµ,44,30,34.333,36,37,0.2,0.3,0.333,0.325,0.36,0.385
231027M12,3,231027M12,2015104626,5521,3,4,15.1,6,4,57,,8,8,7,,449,-16,54,38.1,01:29.8,2023/10/27,301,8,12,âJ,4,ó«,1,í«çû,56,44.5,36.667,38.5,37.2,0.1,0.1,0.1,0.15,0.2,0.218
231027M12,4,231027M12,2015104478,5053,4,3,36.4,7,8,40,,7,5,6,,471,3,56,39.9,01:31.3,2023/10/27,301,8,12,âJ,4,ó«,1,ç∑Çµ,33,45.5,48,50,49.6,0.3,0.3,0.367,0.4,0.38,0.378
231027M12,5,231027M12,2016103493,5558,5,3,8.4,4,6,43,,3,3,3,,483,6,56,40.4,0:01:31,2023/10/27,301,8,12,âJ,4,ó«,1,ç∑Çµ,50,53.5,58.667,53,55.2,0.7,0.7,0.767,0.65,0.62,0.45
231027M12,6,231027M12,2018101468,5370,6,3,2.4,1,1,64,,2,2,2,,502,-6,54,39.2,01:29.2,2023/10/27,301,8,12,âJ,4,ó«,1,ç∑Çµ,55,48.5,54.667,55.25,53.4,0.6,0.55,0.5,0.45,0.42,0.423
231027M12,7,231027M12,2017100978,5557,7,3,2.6,2,7,41,,4,7,8,,458,-4,56,40.3,01:31.2,2023/10/27,301,8,12,âJ,4,ó«,1,ç∑Çµ,46,51.5,43.667,38.25,34.4,0.5,0.5,0.4,0.35,0.32,0.419
231027M12,8,231027M12,2019103360,5368,8,3,7.1,3,5,52,,6,4,4,,533,1,56,39,01:30.2,2023/10/27,301,8,12,âJ,4,ó«,1,ç∑Çµ,57,53,42.667,41.5,45.2,0.4,0.35,0.3,0.4,0.38,0.406
231028C02,1,231028C02,2021101501,5615,1,3,8,5,2,8,,7,7,6,5,445,-2,54,41.2,01:27.4,2023/10/28,501,8,2,ê∞,1,èd,3,ç∑Çµ,-18,-9,-4.333,-7.5,-7.4,0.2,0.4,0.367,0.35,0.38,0.324
231028C02,2,231028C02,2021102135,5536,2,4,6.5,4,4,5,,5,4,4,3,477,-4,54,41.8,01:27.6,2023/10/28,501,8,2,ê∞,1,èd,3,í«çû,9,-4.5,-3.667,-0.75,-5,0.6,0.45,0.4,0.45,0.46,0.164
231028C02,3,231028C02,2021104028,a0258,3,3,32.3,7,5,-1,,2,3,3,4,437,-2,54,42.3,01:28.1,2023/10/28,501,8,2,ê∞,1,èd,3,ç∑Çµ,0,-17.5,-12.333,-13,-12.4,0.5,0.5,0.467,0.375,0.38,0.431
231028C02,5,231028C02,2021101009,a0270,5,3,6.3,3,8,-16,,8,8,8,8,454,-6,55,42.9,01:29.4,2023/10/28,501,8,2,ê∞,1,èd,3,ç∑Çµ,-12,-11.5,-8.333,-10.75,-13,0.1,0.05,0.1,0.125,0.14,0.398
231028C02,6,231028C02,2021101507,5610,6,3,25.6,6,7,-9,,6,6,5,7,464,-3,55,42.9,01:28.8,2023/10/28,501,8,2,ê∞,1,èd,3,ç∑Çµ,-12,1,3,6.5,8.4,0.4,0.35,0.267,0.225,0.26,0.452
231028C02,7,231028C02,2021100634,a0256,7,4,85.3,8,6,-9,,4,5,7,6,456,-15,55,42.5,01:28.8,2023/10/28,501,8,2,ê∞,1,èd,3,í«çû,-10,-4,-15,-13.25,-16.8,0.3,0.25,0.167,0.125,0.16,0.181
231028C02,8,231028C02,2021100857,a02f8,8,3,2.9,2,1,11,,3,2,2,2,431,1,55,41.7,01:27.1,2023/10/28,501,8,2,ê∞,1,èd,3,ç∑Çµ,8,-7.5,-6,-3.5,-6.8,0.4,0.4,0.4,0.4,0.36,0.448
231028G02,1,231028G02,2017103870,5658,1,4,158.2,8,8,11,,7,7,8,8,431,1,53,40.1,01:26.8,2023/10/28,601,8,2,ê∞,1,ó«,1,í«çû,6,1,1,0.75,-3.4,0.1,0.05,0.067,0.075,0.06,0.257
231028G02,2,231028G02,2020101714,5609,2,3,2.2,1,3,38,,5,3,3,2,431,-8,54,39.3,01:24.6,2023/10/28,601,8,2,ê∞,1,ó«,1,ç∑Çµ,43,47,38.667,37.25,33,0.3,0.3,0.433,0.45,0.42,0.4
231028G02,3,231028G02,2020104447,5456,3,3,2.5,2,1,44,,1,1,1,1,480,4,56,39.2,01:24.1,2023/10/28,601,8,2,ê∞,1,ó«,1,ç∑Çµ,57,32.5,32.667,36.5,38.4,0.1,0.1,0.167,0.225,0.2,0.42
231028G02,4,231028G02,2019106997,5645,4,2,54.8,7,7,24,,2,2,2,6,464,-9,54,40.7,01:25.8,2023/10/28,601,8,2,ê∞,1,ó«,1,êÊçs,-3,7,0.333,6.75,11.6,0.3,0.3,0.2,0.25,0.24,0.571
231028G02,5,231028G02,2019102114,5478,5,3,4.7,3,2,39,,6,6,6,5,528,4,56,38.1,01:24.5,2023/10/28,601,8,2,ê∞,1,ó«,1,ç∑Çµ,30,31.5,37,41.25,41.8,0.5,0.45,0.4,0.325,0.32,0.463
231028G02,6,231028G02,2020105262,5548,6,3,23.4,6,6,31,,8,8,7,7,451,0,54,38.5,01:25.2,2023/10/28,601,8,2,ê∞,1,ó«,1,ç∑Çµ,33,16.5,15,20,21.2,0.5,0.45,0.4,0.325,0.3,0.39
231028G02,7,231028G02,2017104293,5329,7,3,12.3,4,5,37,,3,4,4,4,418,-10,54,39.3,01:24.7,2023/10/28,601,8,2,ê∞,1,ó«,1,ç∑Çµ,36,36,36.667,40,39.6,0.3,0.25,0.233,0.25,0.22,0.473
231028G02,8,231028G02,2019105516,5601,8,3,17.7,5,4,38,,4,5,5,3,463,0,56,38.9,01:24.6,2023/10/28,601,8,2,ê∞,1,ó«,1,ç∑Çµ,38,29,31,24.25,26.6,0.1,0.15,0.233,0.275,0.28,0.416
231028G05,1,231028G05,2016110106,5501,1,1,2.5,1,1,84,,1,1,1,1,515,2,56,37.5,01:20.9,2023/10/28,601,8,5,ê∞,1,ó«,1,ì¶Ç∞,65,71,71,69,66.2,0.3,0.2,0.267,0.25,0.24,0.5
231028G05,2,231028G05,2017103414,5579,2,3,40.9,6,3,73,,6,5,5,2,565,4,56,37.6,01:21.8,2023/10/28,601,8,5,ê∞,1,ó«,1,ç∑Çµ,65,54.5,50,46.25,43.6,0.4,0.35,0.333,0.325,0.3,0.4
231028G05,3,231028G05,2015102739,a0273,3,2,7.8,4,2,75,,4,3,3,4,486,-10,56,37.7,01:21.6,2023/10/28,601,8,5,ê∞,1,ó«,1,êÊçs,58,61.5,62.333,62,64,0.2,0.3,0.233,0.275,0.32,0.769
231028G05,6,231028G05,2015100177,5548,6,3,14.3,5,6,65,,3,4,4,5,516,-1,57,38.5,01:22.4,2023/10/28,601,8,5,ê∞,1,ó«,1,ç∑Çµ,60,69,63,64.25,66.6,0.4,0.35,0.4,0.3,0.28,0.39
231028G05,7,231028G05,2016101404,5329,7,3,48.5,7,7,64,,5,6,7,7,501,-1,56,37.9,01:22.5,2023/10/28,601,8,5,ê∞,1,ó«,1,ç∑Çµ,48,51.5,54.333,52.75,54.2,0.2,0.25,0.233,0.2,0.22,0.473
231028G05,8,231028G05,2016102219,5456,8,3,110.9,8,8,48,,8,8,8,8,476,-10,56,38.3,01:23.8,2023/10/28,601,8,5,ê∞,1,ó«,1,ç∑Çµ,36,33.5,41.667,47.25,43,0.1,0.15,0.2,0.225,0.2,0.416
231029R03,5,231029R03,2020100207,a01ef,5,3,39.3,5,7,-3,,8,8,,,453,-1,56,39.1,0:01:18,2023/10/29,802,8,3,ì‹,2,ó«,1,ç∑Çµ,11,10,11,9.25,5.8,0.3,0.15,0.2,0.25,0.2,0.442
231029R03,6,231029R03,2020100006,5571,6,3,73.5,8,6,2,,7,5,,,419,1,54,39.3,01:17.6,2023/10/29,802,8,3,ì‹,2,ó«,1,ç∑Çµ,0,13,20.333,22.25,20.6,0.4,0.4,0.333,0.25,0.24,0.378
231029R03,8,231029R03,2015105791,5183,8,3,24.4,4,4,8,,4,5,,,462,8,56,39.2,01:17.2,2023/10/29,802,8,3,ì‹,2,ó«,1,ç∑Çµ,22,34,29.667,24.75,22,0,0.05,0.067,0.1,0.12,0.302
231029R04,1,231029R04,2020106670,5119,1,3,38.5,7,6,9,,5,4,,,429,1,54,38.8,01:17.1,2023/10/29,802,8,4,ì‹,2,ó«,1,ç∑Çµ,17,13,12.667,11.75,11.8,0.1,0.3,0.3,0.375,0.34,0.353
231029R04,2,231029R04,2020104539,5591,2,3,15,6,3,16,,1,1,,,445,1,54,39.3,01:16.6,2023/10/29,802,8,4,ì‹,2,ó«,1,ç∑Çµ,2,1,6.333,5.75,9,0.2,0.1,0.067,0.075,0.1,0.372
231029R04,3,231029R04,2020100232,5463,3,3,2.5,1,4,13,,7,7,,,413,2,54,38,01:16.8,2023/10/29,802,8,4,ì‹,2,ó«,1,ç∑Çµ,33,31.5,26.667,17.5,17.2,0.7,0.45,0.533,0.525,0.5,0.427
231029R04,4,231029R04,2019101916,a01ef,4,3,55.1,8,5,9,,8,8,,,533,2,56,37.5,01:17.1,2023/10/29,802,8,4,ì‹,2,ó«,1,ç∑Çµ,-2,5,9.333,12,8,0.3,0.15,0.2,0.225,0.2,0.284
231029R04,5,231029R04,2020104362,5560,5,3,2.6,2,1,23,,2,2,,,442,-6,54,38.7,01:16.1,2023/10/29,802,8,4,ì‹,2,ó«,1,ç∑Çµ,37,26.5,26.333,29.25,27.2,0.3,0.25,0.2,0.225,0.18,0.442
231029R04,6,231029R04,2017105605,5490,6,3,6,3,2,20,,4,3,,,458,-2,56,38.4,01:16.3,2023/10/29,802,8,4,ì‹,2,ó«,1,ç∑Çµ,9,20,25,26.75,29,0.5,0.4,0.433,0.4,0.36,0.378
231029R04,7,231029R04,2020103290,5552,7,3,9.3,4,7,7,,5,6,,,479,3,56,39,01:17.3,2023/10/29,802,8,4,ì‹,2,ó«,1,ç∑Çµ,11,18.5,19.667,16.25,15.4,0.5,0.4,0.367,0.4,0.36,0.274
231029R04,8,231029R04,2020104699,5571,8,3,11.6,5,8,0,,3,5,,,414,0,56,40.1,01:17.8,2023/10/29,802,8,4,ì‹,2,ó«,1,ç∑Çµ,9,8,12.667,13,11,0.4,0.35,0.333,0.25,0.24,0.302
231030R01,2,231030R01,2017102555,5119,2,3,8,3,5,6,,8,7,,,466,9,56,37.1,0:01:03,2023/10/30,800,8,1,ê∞,1,ó«,1,ç∑Çµ,-70,-17,0.333,11.25,17.8,0.2,0.15,0.267,0.3,0.34,0.29
231030R01,3,231030R01,2020106068,5542,3,3,18.4,5,7,-1,,6,5,,,465,0,54,38.2,01:03.4,2023/10/30,800,8,1,ê∞,1,ó«,1,ç∑Çµ,13,24.5,21,20,20.4,0.4,0.3,0.333,0.425,0.42,0.452
231030R01,4,231030R01,2020103812,5560,4,3,51.9,7,6,2,,5,5,,,438,-6,54,38,01:03.2,2023/10/30,800,8,1,ê∞,1,ó«,1,ç∑Çµ,6,14.5,21.333,25,20.6,0.5,0.35,0.3,0.275,0.24,0.333
231030R01,5,231030R01,2018105540,5552,5,2,112.3,8,4,12,,3,4,,,390,-6,54,38.2,01:02.6,2023/10/30,800,8,1,ê∞,1,ó«,1,êÊçs,0,5,3,3.75,3.2,0.3,0.35,0.333,0.35,0.38,0.375
231030R01,6,231030R01,2019100705,5577,6,3,39.4,6,8,-1,,7,8,,,472,2,56,37.8,01:03.4,2023/10/30,800,8,1,ê∞,1,ó«,1,ç∑Çµ,12,15,14.667,15,17.4,0.1,0.15,0.167,0.175,0.2,0.5
231030R01,7,231030R01,2020101202,5294,7,2,9.7,4,2,16,,2,2,,,440,3,54,38.1,01:02.4,2023/10/30,800,8,1,ê∞,1,ó«,1,êÊçs,19,15.5,16,15,18.2,0.7,0.6,0.5,0.475,0.52,0.667
231030R02,1,231030R02,2020104214,a01ef,1,1,19.4,4,4,43,,2,1,,,487,4,54,37.4,01:00.8,2023/10/30,800,8,2,ê∞,1,ó«,1,ì¶Ç∞,37,33.5,32.333,24.75,21.2,0.5,0.25,0.167,0.225,0.24,0.5
231030R02,2,231030R02,2020101249,5490,2,1,47.1,6,8,1,,1,4,,,439,-3,54,39.9,01:03.3,2023/10/30,800,8,2,ê∞,1,ó«,1,ì¶Ç∞,19,20.5,17.667,22,25.6,0.5,0.5,0.467,0.45,0.4,0.143
231030R02,3,231030R02,2019103828,5577,3,3,170.3,8,7,14,,8,8,,,460,0,54,36.8,01:02.5,2023/10/30,800,8,2,ê∞,1,ó«,1,ç∑Çµ,9,9.5,12,12.5,18,0.1,0.1,0.167,0.175,0.2,0.452
231030R02,4,231030R02,2018101474,5445,4,3,28.3,5,2,48,,6,5,,,503,3,56,35.8,01:00.5,2023/10/30,800,8,2,ê∞,1,ó«,1,ç∑Çµ,26,30,38.333,34,33.2,0.3,0.4,0.4,0.475,0.52,0.333
231030R02,5,231030R02,2018103487,a050e,5,3,17.8,3,5,29,,7,7,,,425,1,53,36.4,01:01.6,2023/10/30,800,8,2,ê∞,1,ó«,1,ç∑Çµ,39,32,27.667,25.5,22.2,0.3,0.4,0.367,0.3,0.28,0.273
231030R02,6,231030R02,2018100039,5542,6,3,3.6,2,1,49,,4,3,,,489,-6,56,36.9,01:00.4,2023/10/30,800,8,2,ê∞,1,ó«,1,ç∑Çµ,46,42,41.333,42.25,43.8,0.3,0.25,0.333,0.4,0.42,0.5
231030R02,8,231030R02,2018100140,5591,8,3,144.5,7,6,21,,5,6,,,482,3,54,37.4,01:02.1,2023/10/30,800,8,2,ê∞,1,ó«,1,ç∑Çµ,14,17.5,19.667,20.5,21,0.1,0.15,0.1,0.075,0.1,0.286
231030Z09,1,231030Z09,2019105689,a0194,1,3,40.6,7,2,51,,1,1,1,1,486,9,56,40.7,01:36.5,2023/10/30,402,8,9,ê∞,1,èd,3,ç∑Çµ,40,43.5,45.333,41,40.2,0.2,0.1,0.1,0.1,0.1,0.364
231030Z09,2,231030Z09,2017105643,5299,2,3,3.1,2,4,48,,4,4,3,2,460,4,54,40.5,01:36.8,2023/10/30,402,8,9,ê∞,1,èd,3,ç∑Çµ,38,41.5,43.333,45.25,44.2,0.2,0.5,0.5,0.45,0.46,0.424
231030Z09,3,231030Z09,2017104116,a01e5,3,4,78,8,5,44,,6,6,5,3,453,-1,54,40.1,01:37.1,2023/10/30,402,8,9,ê∞,1,èd,3,í«çû,41,38.5,39,37.25,38.2,0.4,0.45,0.467,0.525,0.46,0.24
231030Z09,4,231030Z09,2018106299,a01fa,4,2,4.4,3,8,29,,5,5,5,8,483,-3,56,41.8,01:38.6,2023/10/30,402,8,9,ê∞,1,èd,3,êÊçs,44,49,47.333,44.25,42.6,0.2,0.25,0.3,0.375,0.32,0.514
231030Z09,5,231030Z09,2020100556,5655,5,3,2.2,1,1,51,,7,7,7,3,470,3,51,39.2,01:36.5,2023/10/30,402,8,9,ê∞,1,èd,3,ç∑Çµ,52,52,50,45.5,43,0.4,0.35,0.3,0.3,0.28,0.363
231030Z09,6,231030Z09,2018104087,a02e3,6,3,12.3,5,7,30,,1,1,4,6,434,-7,54,42.4,01:38.5,2023/10/30,402,8,9,ê∞,1,èd,3,ç∑Çµ,52,44,43,42,40.4,0.1,0.1,0.1,0.1,0.1,0.33
231030Z09,7,231030Z09,2018101281,5503,7,3,22.3,6,6,32,,3,1,2,3,453,3,56,42.4,01:38.3,2023/10/30,402,8,9,ê∞,1,èd,3,ç∑Çµ,36,40.5,43,44.5,47.4,0,0.3,0.333,0.375,0.46,0.414
231030Z09,8,231030Z09,2018101892,5604,8,3,9.9,4,3,50,,8,8,8,7,430,-4,54,39,01:36.6,2023/10/30,402,8,9,ê∞,1,èd,3,ç∑Çµ,42,40.5,45,46.25,43.8,0.1,0.1,0.1,0.1,0.1,0.42
231030Z12,1,231030Z12,2019100921,5503,1,3,3.6,3,3,62,,6,5,5,4,475,-2,54,39.4,01:49.6,2023/10/30,403,8,12,ê∞,1,èd,3,ç∑Çµ,58,55,57.667,56.5,56.8,0.1,0.25,0.367,0.325,0.42,0.533
231030Z12,2,231030Z12,2018103621,5604,2,4,242.7,8,8,-3,,7,8,8,8,463,3,54,44.4,01:56.7,2023/10/30,403,8,12,ê∞,1,èd,3,í«çû,13,25,25.333,23.5,29.4,0.2,0.15,0.133,0.125,0.12,0.444
231030Z12,3,231030Z12,2019106965,5299,3,1,3.5,2,6,53,,5,6,6,6,460,5,56,39.6,01:50.5,2023/10/30,403,8,12,ê∞,1,èd,3,ì¶Ç∞,49,55.5,55.667,50.75,50.2,0.2,0.45,0.5,0.425,0.44,0.4
231030Z12,4,231030Z12,2019106826,a01e5,4,1,5.8,4,4,56,,1,1,1,1,453,1,54,40.8,01:50.2,2023/10/30,403,8,12,ê∞,1,èd,3,ì¶Ç∞,60,60,59,52,51.2,0.3,0.4,0.433,0.5,0.44,0.5
231030Z12,5,231030Z12,2019100709,a01fa,5,3,2.9,1,2,62,,3,4,2,2,425,1,56,39.8,01:49.6,2023/10/30,403,8,12,ê∞,1,èd,3,ç∑Çµ,55,61,61,61.25,63,0.3,0.25,0.3,0.4,0.34,0.586
231030Z12,6,231030Z12,2018106383,5603,6,3,212.1,7,7,35,,8,7,7,7,518,-8,55,41.2,01:52.5,2023/10/30,403,8,12,ê∞,1,èd,3,ç∑Çµ,13,18.5,21.333,22.25,22.8,0.1,0.15,0.167,0.25,0.26,0.409
231030Z12,7,231030Z12,2017106728,a02dc,7,4,15.6,6,1,64,,3,3,4,4,544,10,56,39.4,01:49.3,2023/10/30,403,8,12,ê∞,1,èd,3,í«çû,41,44.5,46,47,49.4,0.7,0.6,0.533,0.475,0.44,0.3
231030Z12,8,231030Z12,2018102240,5655,8,3,9.4,5,5,55,,2,2,3,3,454,5,54,40.5,01:50.3,2023/10/30,403,8,12,ê∞,1,èd,3,ç∑Çµ,58,57,58,50,50.2,0.5,0.4,0.333,0.325,0.3,0.238
231031D01,1,231031D01,2017110002,a0259,1,4,22.3,5,8,-28,,3,3,8,8,487,8,56,41.8,0:01:38,2023/10/31,202,8,1,ê∞,1,ó«,1,í«çû,5,-4,-5.333,-2.75,-2.6,0.2,0.2,0.167,0.15,0.12,0.244
231031D01,2,231031D01,2015101594,5581,2,4,24.2,6,7,-21,,4,4,7,7,495,4,56,41.2,01:37.4,2023/10/31,202,8,1,ê∞,1,ó«,1,í«çû,-3,-8.5,-7,-7,-2.8,0.3,0.25,0.2,0.25,0.28,0.134
231031D01,3,231031D01,2019101608,5628,3,3,14.5,4,6,-17,,4,5,6,6,400,5,54,40.9,0:01:37,2023/10/31,202,8,1,ê∞,1,ó«,1,ç∑Çµ,-4,-10,-7.667,-11.75,-13.4,0.2,0.15,0.2,0.15,0.16,0.372
231031D01,4,231031D01,2015101400,a01d8,4,4,61.1,8,4,-17,,8,8,4,5,465,2,56,40.8,0:01:37,2023/10/31,202,8,1,ê∞,1,ó«,1,í«çû,-38,-30.5,-25.333,-22,-15.2,0,0,0.067,0.075,0.08,0.225
231031D01,5,231031D01,2018102581,5544,5,3,2.1,1,5,-17,,6,7,3,3,433,1,54,40.9,0:01:37,2023/10/31,202,8,1,ê∞,1,ó«,1,ç∑Çµ,3,-7,-6.333,-3.5,-4,0.3,0.15,0.167,0.225,0.26,0.411
231031D01,7,231031D01,2014104074,a0395,7,3,29.1,7,3,-9,,7,6,5,4,515,9,56,40,01:36.3,2023/10/31,202,8,1,ê∞,1,ó«,1,ç∑Çµ,-5,4,-1.333,0,1.4,0.3,0.35,0.3,0.3,0.3,0.431
231031D01,8,231031D01,2018100571,815,8,3,2.8,2,2,0,,2,2,1,1,403,-2,54,39.6,01:35.5,2023/10/31,202,8,1,ê∞,1,ó«,1,ç∑Çµ,0,-5.5,-0.333,3.75,2.2,0.3,0.35,0.4,0.375,0.3,0.369
231031D02,1,231031D02,2020104036,5567,1,2,2.9,2,1,23,,1,1,1,1,467,1,54,40.2,01:33.4,2023/10/31,202,8,2,ê∞,1,ó«,1,êÊçs,9,21.5,25.667,21.25,19.6,0.1,0.15,0.1,0.1,0.08,0.356
231031D02,2,231031D02,2015102936,5580,2,3,82.1,7,6,7,,3,3,4,3,481,0,54,41.3,01:34.9,2023/10/31,202,8,2,ê∞,1,ó«,1,ç∑Çµ,-3,-29.5,-18,-8.25,-5.6,0.4,0.3,0.333,0.25,0.26,0.424
231031D02,3,231031D02,2019105842,5390,3,3,1.7,1,3,12,,6,6,5,5,497,-9,56,40.6,01:34.4,2023/10/31,202,8,2,ê∞,1,ó«,1,ç∑Çµ,21,20.5,24,20.25,21.6,0.8,0.85,0.767,0.7,0.7,0.372
231031D02,4,231031D02,2018103937,5616,4,3,50.4,6,7,7,,4,5,8,8,483,-1,52,40.9,01:34.9,2023/10/31,202,8,2,ê∞,1,ó«,1,ç∑Çµ,3,-5.5,-1,1.5,2.6,0.3,0.25,0.233,0.175,0.18,0.435
231031D02,5,231031D02,2017101630,5597,5,2,17.2,5,8,-2,,2,2,5,7,468,-1,54,42.1,01:35.7,2023/10/31,202,8,2,ê∞,1,ó«,1,êÊçs,10,7,7.667,6.25,4.8,0.4,0.3,0.4,0.45,0.44,0.356
231031D02,6,231031D02,2017103197,5576,6,3,10.3,4,4,11,,7,7,7,6,526,-13,56,40.5,01:34.5,2023/10/31,202,8,2,ê∞,1,ó«,1,ç∑Çµ,-9,-18,-15.333,-6.25,-3.6,0.4,0.4,0.4,0.325,0.28,0.418
231031D02,7,231031D02,2016102187,a0514,7,4,91.9,8,2,18,,8,8,3,2,478,4,54,39.7,01:33.9,2023/10/31,202,8,2,ê∞,1,ó«,1,í«çû,6,-4,-4.333,-4.75,-0.8,0.4,0.35,0.367,0.325,0.3,0.181
231031D02,8,231031D02,2018102459,5530,8,2,6.8,3,5,10,,5,4,2,3,449,5,54,41,01:34.6,2023/10/31,202,8,2,ê∞,1,ó«,1,êÊçs,15,16,2.333,6.5,6.8,0.1,0.15,0.2,0.15,0.22,0.561
231031D03,1,231031D03,2020102612,5338,1,4,8.7,5,3,16,,4,4,2,2,437,17,56,41.1,01:56.2,2023/10/31,203,8,3,ê∞,1,ó«,1,í«çû,28,30,21.333,19.5,18.4,0.2,0.15,0.2,0.275,0.26,0.143
231031D03,2,231031D03,2019105002,5580,2,4,121.4,8,6,0,,6,6,7,7,452,1,56,41.9,0:01:58,2023/10/31,203,8,3,ê∞,1,ó«,1,í«çû,-13,-17.5,-13.333,-8.75,-5.8,0.3,0.25,0.333,0.25,0.26,0.214
231031D03,3,231031D03,2016104081,5328,3,4,4,2,2,17,,8,8,5,4,460,-1,56,40.2,01:56.1,2023/10/31,203,8,3,ê∞,1,ó«,1,í«çû,23,24,21.667,16.25,16.8,0.3,0.3,0.4,0.375,0.42,0.25
231031D03,4,231031D03,2019105911,5390,4,4,2.7,1,1,23,,3,3,4,3,495,6,56,40.5,01:55.5,2023/10/31,203,8,3,ê∞,1,ó«,1,í«çû,22,9,7.667,8.25,10,0.8,0.9,0.767,0.7,0.7,0.25
231031D03,5,231031D03,2017100907,5639,5,3,15.7,6,4,12,,5,5,6,5,492,5,54,41,01:56.7,2023/10/31,203,8,3,ê∞,1,ó«,1,ç∑Çµ,10,0.5,1.667,-1.5,1.4,0.1,0.15,0.3,0.325,0.28,0.321
231031D03,6,231031D03,2019103392,5545,6,3,4.3,3,5,6,,1,1,1,1,447,-2,54,42.4,01:57.3,2023/10/31,203,8,3,ê∞,1,ó«,1,ç∑Çµ,13,20,25.333,25.75,23,0.2,0.3,0.233,0.325,0.32,0.483
231031D03,7,231031D03,2020102406,5581,7,4,72.2,7,8,-5,,7,7,8,8,450,12,56,42.3,01:58.6,2023/10/31,203,8,3,ê∞,1,ó«,1,í«çû,-23,-14.5,-9,-9.5,-8.8,0.2,0.25,0.2,0.225,0.26,0.25
231031D03,8,231031D03,2017105049,5567,8,3,4.6,4,7,-3,,2,2,2,6,453,-1,54,43.4,01:58.3,2023/10/31,203,8,3,ê∞,1,ó«,1,ç∑Çµ,24,19,16.667,16.75,14.2,0.2,0.2,0.133,0.125,0.1,0.4
231031R01,2,231031R01,2020101602,5577,2,3,44.5,5,5,32,,4,3,,,427,3,56,39.7,01:29.1,2023/10/31,803,8,1,ê∞,1,ó«,1,ç∑Çµ,26,27.5,26,24.25,23,0.2,0.15,0.2,0.2,0.2,0.327
231031R01,3,231031R01,2020104071,5490,3,1,7.1,3,4,32,,2,2,,,470,-4,54,40.1,01:29.1,2023/10/31,803,8,1,ê∞,1,ó«,1,ì¶Ç∞,31,32,31.667,34.5,35.6,0.1,0.3,0.367,0.4,0.38,0.4
231031R01,4,231031R01,2020104256,5463,4,3,127.5,8,8,1,,8,8,,,450,8,56,40.5,01:31.8,2023/10/31,803,8,1,ê∞,1,ó«,1,ç∑Çµ,19,20.5,19,21,19.4,0.4,0.6,0.433,0.475,0.54,0.384
231031R01,5,231031R01,2018104389,5294,5,3,4.2,2,2,42,,5,4,,,497,5,54,38.8,01:28.2,2023/10/31,803,8,1,ê∞,1,ó«,1,ç∑Çµ,24,34,28,23.25,25.4,0.8,0.6,0.633,0.525,0.52,0.441
231031R01,6,231031R01,2017101935,a01ef,6,3,89,6,3,33,,6,5,,,480,4,56,39.1,0:01:29,2023/10/31,803,8,1,ê∞,1,ó«,1,ç∑Çµ,24,22,24.333,24.25,26.6,0.3,0.3,0.2,0.2,0.22,0.408
231031R01,7,231031R01,2020102558,5183,7,3,93.2,7,7,17,,3,6,,,490,1,56,41.2,01:30.4,2023/10/31,803,8,1,ê∞,1,ó«,1,ç∑Çµ,7,21.5,23,22.75,22,0.2,0.15,0.133,0.1,0.12,0.426
231031R01,8,231031R01,2017106399,5560,8,3,31.2,4,6,24,,7,7,,,435,5,56,39.5,01:29.8,2023/10/31,803,8,1,ê∞,1,ó«,1,ç∑Çµ,36,33,29,27.25,27.2,0.1,0.3,0.267,0.25,0.24,0.309
231031R02,2,231031R02,2020102476,5591,2,3,139.5,7,7,2,,8,8,,,442,6,54,40.5,01:31.7,2023/10/31,803,8,2,ê∞,1,ó«,1,ç∑Çµ,1,13,16.333,16.25,17.2,0.3,0.2,0.2,0.15,0.12,0.327
231031R02,3,231031R02,2019109089,5577,3,3,53.6,5,6,13,,6,6,,,427,3,56,40.6,01:30.7,2023/10/31,803,8,2,ê∞,1,ó«,1,ç∑Çµ,20,35,29.667,30.5,28.2,0.2,0.15,0.167,0.175,0.18,0.339
231031R02,4,231031R02,2013105557,5571,4,3,131.4,6,5,22,,5,5,,,462,1,54,40,0:01:30,2023/10/31,803,8,2,ê∞,1,ó«,1,ç∑Çµ,26,22,23.667,23.75,23.4,0,0.05,0.167,0.2,0.2,0.384
231031R02,6,231031R02,2019106446,5183,6,3,146.3,8,8,-4,,6,7,,,477,7,56,41.9,01:32.2,2023/10/31,803,8,2,ê∞,1,ó«,1,ç∑Çµ,33,30,24.333,26.5,25.8,0.2,0.15,0.133,0.1,0.12,0.408
231031R02,7,231031R02,2020105317,a050e,7,3,7.5,4,2,40,,3,3,,,457,2,54,38.9,01:28.4,2023/10/31,803,8,2,ê∞,1,ó«,1,ç∑Çµ,29,31.5,35.333,36.25,34.2,0.2,0.2,0.367,0.3,0.26,0.426
